"Town","FIPS","Year","Gender","Engagement","Measure Type","Variable","Value"
"Roxbury","0900565930","2013-2017","Total","Engaged","Percent","Margins of Error",0.62
"Roxbury","0900565930","2013-2017","Total","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2013-2017","Total","Disengaged","Number","Margins of Error",33.94
"Roxbury","0900565930","2013-2017","Total","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2013-2017","Total","Disengaged","Percent","Margins of Error",0.24
"Roxbury","0900565930","2013-2017","Female","Total","Number","Disengaged Youth",47
"Roxbury","0900565930","2013-2017","Female","Total","Number","Margins of Error",26
"Roxbury","0900565930","2013-2017","Female","Engaged","Number","Disengaged Youth",47
"Roxbury","0900565930","2013-2017","Female","Engaged","Number","Margins of Error",31.05
"Roxbury","0900565930","2013-2017","Female","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2013-2017","Female","Engaged","Percent","Margins of Error",0.86
"Roxbury","0900565930","2013-2017","Female","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2013-2017","Female","Disengaged","Number","Margins of Error",24
"Roxbury","0900565930","2013-2017","Female","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2013-2017","Female","Disengaged","Percent","Margins of Error",0.51
"Roxbury","0900565930","2013-2017","Male","Total","Number","Disengaged Youth",93
"Roxbury","0900565930","2013-2017","Male","Total","Number","Margins of Error",65
"Roxbury","0900565930","2013-2017","Male","Engaged","Number","Disengaged Youth",93
"Roxbury","0900565930","2013-2017","Male","Engaged","Number","Margins of Error",52.2
"Roxbury","0900565930","2013-2017","Male","Engaged","Percent","Disengaged Youth",100
"Roxbury","0900565930","2013-2017","Male","Engaged","Percent","Margins of Error",0.9
"Roxbury","0900565930","2013-2017","Male","Disengaged","Number","Disengaged Youth",0
"Roxbury","0900565930","2013-2017","Male","Disengaged","Number","Margins of Error",24
"Roxbury","0900565930","2013-2017","Male","Disengaged","Percent","Disengaged Youth",0
"Roxbury","0900565930","2013-2017","Male","Disengaged","Percent","Margins of Error",0.26
"Salem","0901166210","2006-2010","Total","Total","Number","Disengaged Youth",173
"Salem","0901166210","2006-2010","Total","Total","Number","Margins of Error",62
"Salem","0901166210","2006-2010","Total","Engaged","Number","Disengaged Youth",173
"Salem","0901166210","2006-2010","Total","Engaged","Number","Margins of Error",253.5
"Salem","0901166210","2006-2010","Total","Engaged","Percent","Disengaged Youth",100
"Salem","0901166210","2006-2010","Total","Engaged","Percent","Margins of Error",1.51
"Salem","0901166210","2006-2010","Total","Disengaged","Number","Disengaged Youth",0
"Salem","0901166210","2006-2010","Total","Disengaged","Number","Margins of Error",347.9
"Salem","0901166210","2006-2010","Total","Disengaged","Percent","Disengaged Youth",0
"Salem","0901166210","2006-2010","Total","Disengaged","Percent","Margins of Error",2.01
"Salem","0901166210","2006-2010","Female","Total","Number","Disengaged Youth",71
"Salem","0901166210","2006-2010","Female","Total","Number","Margins of Error",38
"Salem","0901166210","2006-2010","Female","Engaged","Number","Disengaged Youth",71
"Salem","0901166210","2006-2010","Female","Engaged","Number","Margins of Error",178.05
"Salem","0901166210","2006-2010","Female","Engaged","Percent","Disengaged Youth",100
"Salem","0901166210","2006-2010","Female","Engaged","Percent","Margins of Error",2.56
"Salem","0901166210","2006-2010","Female","Disengaged","Number","Disengaged Youth",0
"Salem","0901166210","2006-2010","Female","Disengaged","Number","Margins of Error",246
"Salem","0901166210","2006-2010","Female","Disengaged","Percent","Disengaged Youth",0
"Salem","0901166210","2006-2010","Female","Disengaged","Percent","Margins of Error",3.46
"Salem","0901166210","2006-2010","Male","Total","Number","Disengaged Youth",102
"Salem","0901166210","2006-2010","Male","Total","Number","Margins of Error",48
"Salem","0901166210","2006-2010","Male","Engaged","Number","Disengaged Youth",102
"Salem","0901166210","2006-2010","Male","Engaged","Number","Margins of Error",180.45
"Salem","0901166210","2006-2010","Male","Engaged","Percent","Disengaged Youth",100
"Salem","0901166210","2006-2010","Male","Engaged","Percent","Margins of Error",1.83
"Salem","0901166210","2006-2010","Male","Disengaged","Number","Disengaged Youth",0
"Salem","0901166210","2006-2010","Male","Disengaged","Number","Margins of Error",246
"Salem","0901166210","2006-2010","Male","Disengaged","Percent","Disengaged Youth",0
"Salem","0901166210","2006-2010","Male","Disengaged","Percent","Margins of Error",2.41
"Salem","0901166210","2007-2011","Total","Total","Number","Disengaged Youth",335
"Salem","0901166210","2007-2011","Total","Total","Number","Margins of Error",85
"Salem","0901166210","2007-2011","Total","Engaged","Number","Disengaged Youth",335
"Salem","0901166210","2007-2011","Total","Engaged","Number","Margins of Error",165.41
"Salem","0901166210","2007-2011","Total","Engaged","Percent","Disengaged Youth",100
"Salem","0901166210","2007-2011","Total","Engaged","Percent","Margins of Error",0.56
"Salem","0901166210","2007-2011","Total","Disengaged","Number","Disengaged Youth",0
"Salem","0901166210","2007-2011","Total","Disengaged","Number","Margins of Error",260.22
"Salem","0901166210","2007-2011","Total","Disengaged","Percent","Disengaged Youth",0
"Salem","0901166210","2007-2011","Total","Disengaged","Percent","Margins of Error",0.78
"Salem","0901166210","2007-2011","Female","Total","Number","Disengaged Youth",147
"Salem","0901166210","2007-2011","Female","Total","Number","Margins of Error",62
"Salem","0901166210","2007-2011","Female","Engaged","Number","Disengaged Youth",147
"Salem","0901166210","2007-2011","Female","Engaged","Number","Margins of Error",111.15
"Salem","0901166210","2007-2011","Female","Engaged","Percent","Disengaged Youth",100
"Salem","0901166210","2007-2011","Female","Engaged","Percent","Margins of Error",0.87
"Salem","0901166210","2007-2011","Female","Disengaged","Number","Disengaged Youth",0
"Salem","0901166210","2007-2011","Female","Disengaged","Number","Margins of Error",184
"Salem","0901166210","2007-2011","Female","Disengaged","Percent","Disengaged Youth",0
"Salem","0901166210","2007-2011","Female","Disengaged","Percent","Margins of Error",1.25
"Salem","0901166210","2007-2011","Male","Total","Number","Disengaged Youth",188
"Salem","0901166210","2007-2011","Male","Total","Number","Margins of Error",78
"Salem","0901166210","2007-2011","Male","Engaged","Number","Disengaged Youth",188
"Salem","0901166210","2007-2011","Male","Engaged","Number","Margins of Error",122.51
"Salem","0901166210","2007-2011","Male","Engaged","Percent","Disengaged Youth",100
"Salem","0901166210","2007-2011","Male","Engaged","Percent","Margins of Error",0.77
"Salem","0901166210","2007-2011","Male","Disengaged","Number","Disengaged Youth",0
"Salem","0901166210","2007-2011","Male","Disengaged","Number","Margins of Error",184
"Salem","0901166210","2007-2011","Male","Disengaged","Percent","Disengaged Youth",0
"Salem","0901166210","2007-2011","Male","Disengaged","Percent","Margins of Error",0.98
"Salem","0901166210","2008-2012","Total","Total","Number","Disengaged Youth",293
"Salem","0901166210","2008-2012","Total","Total","Number","Margins of Error",83
"Salem","0901166210","2008-2012","Total","Engaged","Number","Disengaged Youth",293
"Salem","0901166210","2008-2012","Total","Engaged","Number","Margins of Error",85.73
"Salem","0901166210","2008-2012","Total","Engaged","Percent","Disengaged Youth",100
"Salem","0901166210","2008-2012","Total","Engaged","Percent","Margins of Error",0.41
"Salem","0901166210","2008-2012","Total","Disengaged","Number","Disengaged Youth",0
"Salem","0901166210","2008-2012","Total","Disengaged","Number","Margins of Error",33.94
"Salem","0901166210","2008-2012","Total","Disengaged","Percent","Disengaged Youth",0
"Salem","0901166210","2008-2012","Total","Disengaged","Percent","Margins of Error",0.12
"Salem","0901166210","2008-2012","Female","Total","Number","Disengaged Youth",137
"Salem","0901166210","2008-2012","Female","Total","Number","Margins of Error",56
"Salem","0901166210","2008-2012","Female","Engaged","Number","Disengaged Youth",137
"Salem","0901166210","2008-2012","Female","Engaged","Number","Margins of Error",57.58
"Salem","0901166210","2008-2012","Female","Engaged","Percent","Disengaged Youth",100
"Salem","0901166210","2008-2012","Female","Engaged","Percent","Margins of Error",0.59
"Salem","0901166210","2008-2012","Female","Disengaged","Number","Disengaged Youth",0
"Salem","0901166210","2008-2012","Female","Disengaged","Number","Margins of Error",24
"Salem","0901166210","2008-2012","Female","Disengaged","Percent","Disengaged Youth",0
"Salem","0901166210","2008-2012","Female","Disengaged","Percent","Margins of Error",0.18
"Salem","0901166210","2008-2012","Male","Total","Number","Disengaged Youth",156
"Salem","0901166210","2008-2012","Male","Total","Number","Margins of Error",63
"Salem","0901166210","2008-2012","Male","Engaged","Number","Disengaged Youth",156
"Salem","0901166210","2008-2012","Male","Engaged","Number","Margins of Error",63.51
"Salem","0901166210","2008-2012","Male","Engaged","Percent","Disengaged Youth",100
"Salem","0901166210","2008-2012","Male","Engaged","Percent","Margins of Error",0.57
"Salem","0901166210","2008-2012","Male","Disengaged","Number","Disengaged Youth",0
"Salem","0901166210","2008-2012","Male","Disengaged","Number","Margins of Error",24
"Salem","0901166210","2008-2012","Male","Disengaged","Percent","Disengaged Youth",0
"Salem","0901166210","2008-2012","Male","Disengaged","Percent","Margins of Error",0.15
"Salem","0901166210","2009-2013","Total","Total","Number","Disengaged Youth",259
"Salem","0901166210","2009-2013","Total","Total","Number","Margins of Error",98
"Salem","0901166210","2009-2013","Total","Engaged","Number","Disengaged Youth",225
"Salem","0901166210","2009-2013","Total","Engaged","Number","Margins of Error",84.05
"Salem","0901166210","2009-2013","Total","Engaged","Percent","Disengaged Youth",86.87
"Salem","0901166210","2009-2013","Total","Engaged","Percent","Margins of Error",0.46
"Salem","0901166210","2009-2013","Total","Disengaged","Number","Disengaged Youth",34
"Salem","0901166210","2009-2013","Total","Disengaged","Number","Margins of Error",60.07
"Salem","0901166210","2009-2013","Total","Disengaged","Percent","Disengaged Youth",13.13
"Salem","0901166210","2009-2013","Total","Disengaged","Percent","Margins of Error",0.24
"Salem","0901166210","2009-2013","Female","Total","Number","Disengaged Youth",136
"Salem","0901166210","2009-2013","Female","Total","Number","Margins of Error",73
"Salem","0901166210","2009-2013","Female","Engaged","Number","Disengaged Youth",102
"Salem","0901166210","2009-2013","Female","Engaged","Number","Margins of Error",57.72
"Salem","0901166210","2009-2013","Female","Engaged","Percent","Disengaged Youth",75
"Salem","0901166210","2009-2013","Female","Engaged","Percent","Margins of Error",0.58
"Salem","0901166210","2009-2013","Female","Disengaged","Number","Disengaged Youth",34
"Salem","0901166210","2009-2013","Female","Disengaged","Number","Margins of Error",55.07
"Salem","0901166210","2009-2013","Female","Disengaged","Percent","Disengaged Youth",25
"Salem","0901166210","2009-2013","Female","Disengaged","Percent","Margins of Error",0.43
"Salem","0901166210","2009-2013","Male","Total","Number","Disengaged Youth",123
"Salem","0901166210","2009-2013","Male","Total","Number","Margins of Error",61
"Salem","0901166210","2009-2013","Male","Engaged","Number","Disengaged Youth",123
"Salem","0901166210","2009-2013","Male","Engaged","Number","Margins of Error",61.1
"Salem","0901166210","2009-2013","Male","Engaged","Percent","Disengaged Youth",100
"Salem","0901166210","2009-2013","Male","Engaged","Percent","Margins of Error",0.7
"Salem","0901166210","2009-2013","Male","Disengaged","Number","Disengaged Youth",0
"Salem","0901166210","2009-2013","Male","Disengaged","Number","Margins of Error",24
"Salem","0901166210","2009-2013","Male","Disengaged","Percent","Disengaged Youth",0
"Salem","0901166210","2009-2013","Male","Disengaged","Percent","Margins of Error",0.2
"Salem","0901166210","2010-2014","Total","Total","Number","Disengaged Youth",225
"Salem","0901166210","2010-2014","Total","Total","Number","Margins of Error",77
"Salem","0901166210","2010-2014","Total","Engaged","Number","Disengaged Youth",194
"Salem","0901166210","2010-2014","Total","Engaged","Number","Margins of Error",79.74
"Salem","0901166210","2010-2014","Total","Engaged","Percent","Disengaged Youth",86.22
"Salem","0901166210","2010-2014","Total","Engaged","Percent","Margins of Error",0.46
"Salem","0901166210","2010-2014","Total","Disengaged","Number","Disengaged Youth",31
"Salem","0901166210","2010-2014","Total","Disengaged","Number","Margins of Error",55.07
"Salem","0901166210","2010-2014","Total","Disengaged","Percent","Disengaged Youth",13.78
"Salem","0901166210","2010-2014","Total","Disengaged","Percent","Margins of Error",0.25
"Salem","0901166210","2010-2014","Female","Total","Number","Disengaged Youth",126
"Salem","0901166210","2010-2014","Female","Total","Number","Margins of Error",65
"Salem","0901166210","2010-2014","Female","Engaged","Number","Disengaged Youth",95
"Salem","0901166210","2010-2014","Female","Engaged","Number","Margins of Error",56.12
"Salem","0901166210","2010-2014","Female","Engaged","Percent","Disengaged Youth",75.4
"Salem","0901166210","2010-2014","Female","Engaged","Percent","Margins of Error",0.59
"Salem","0901166210","2010-2014","Female","Disengaged","Number","Disengaged Youth",31
"Salem","0901166210","2010-2014","Female","Disengaged","Number","Margins of Error",49.57
"Salem","0901166210","2010-2014","Female","Disengaged","Percent","Disengaged Youth",24.6
"Salem","0901166210","2010-2014","Female","Disengaged","Percent","Margins of Error",0.41
"Salem","0901166210","2010-2014","Male","Total","Number","Disengaged Youth",99
"Salem","0901166210","2010-2014","Male","Total","Number","Margins of Error",55
"Salem","0901166210","2010-2014","Male","Engaged","Number","Disengaged Youth",99
"Salem","0901166210","2010-2014","Male","Engaged","Number","Margins of Error",56.65
"Salem","0901166210","2010-2014","Male","Engaged","Percent","Disengaged Youth",100
"Salem","0901166210","2010-2014","Male","Engaged","Percent","Margins of Error",0.8
"Salem","0901166210","2010-2014","Male","Disengaged","Number","Disengaged Youth",0
"Salem","0901166210","2010-2014","Male","Disengaged","Number","Margins of Error",24
"Salem","0901166210","2010-2014","Male","Disengaged","Percent","Disengaged Youth",0
"Salem","0901166210","2010-2014","Male","Disengaged","Percent","Margins of Error",0.24
"Salem","0901166210","2011-2015","Total","Total","Number","Disengaged Youth",253
"Salem","0901166210","2011-2015","Total","Total","Number","Margins of Error",84
"Salem","0901166210","2011-2015","Total","Engaged","Number","Disengaged Youth",221
"Salem","0901166210","2011-2015","Total","Engaged","Number","Margins of Error",84.07
"Salem","0901166210","2011-2015","Total","Engaged","Percent","Disengaged Youth",87.35
"Salem","0901166210","2011-2015","Total","Engaged","Percent","Margins of Error",0.44
